Time,[Altitude (Baro-Ft-AGL)]
113.566,-26.7755
113.567,-26.7755
113.569,-26.7755
113.57,-26.7755
113.571,-26.7755
113.573,-26.7755
113.574,-26.7755
113.575,-26.7755
113.576,-26.7755
113.577,-26.7755
113.579,-26.7755
113.58,-26.7755
113.581,-26.7755
113.582,-26.7755
113.584,-26.7755
113.585,-26.7755
113.586,-26.7755
113.588,-26.7755
113.589,-26.7755
113.59,-26.7755
113.591,-26.7755
113.592,-26.7755
113.594,-26.7755
113.595,-27.9111
113.596,-27.9111
113.598,-27.9111
113.599,-27.9111
113.6,-27.9111
113.601,-27.9111
113.603,-27.9111
113.604,-27.9111
113.605,-27.9111
113.606,-27.9111
113.607,-27.9111
113.609,-27.9111
113.61,-27.9111
113.611,-27.9111
113.613,-27.9111
113.614,-27.9111
113.615,-27.9111
113.616,-27.9111
113.618,-27.9111
113.619,-27.9111
113.62,-27.9111
113.621,-27.9111
113.622,-27.9111
113.624,-27.9111
113.625,-27.9111
113.626,-27.9111
113.628,-27.9111
113.629,-27.9111
113.63,-27.9111
113.631,-27.9111
113.632,-27.9111
113.634,-27.9111
113.635,-27.9111
113.636,-27.9111
113.637,-27.9111
113.639,-27.9111
113.64,-27.9111
113.641,-27.9111
113.643,-27.9111
113.644,-27.9111
113.645,-29.0468
113.646,-29.0468
113.647,-29.0468
113.649,-29.0468
113.65,-29.0468
113.651,-29.0468
113.652,-29.0468
113.654,-29.0468
113.655,-29.0468
113.656,-29.0468
113.658,-29.0468
113.659,-29.0468
113.66,-29.0468
113.661,-29.0468
113.662,-29.0468
113.664,-29.0468
113.665,-29.0468
113.666,-29.0468
113.668,-29.0468
113.669,-29.0468
113.67,-29.0468
113.671,-29.0468
113.673,-29.0468
113.674,-29.0468
113.675,-29.0468
113.676,-29.0468
113.677,-29.0468
113.679,-29.0468
113.68,-29.0468
113.681,-29.0468
113.683,-29.0468
113.684,-29.0468
113.685,-29.0468
113.686,-29.0468
113.688,-29.0468
113.689,-29.0468
113.69,-29.0468
113.691,-29.0468
113.692,-29.0468
113.694,-29.0468
113.695,-26.7755
113.696,-26.7755
113.698,-26.7755
113.699,-26.7755
113.7,-26.7755
113.701,-26.7755
113.702,-26.7755
113.704,-26.7755
113.705,-26.7755
113.706,-26.7755
113.707,-26.7755
113.709,-26.7755
113.71,-26.7755
113.711,-26.7755
113.713,-26.7755
113.714,-26.7755
113.715,-26.7755
113.716,-26.7755
113.717,-26.7755
113.719,-26.7755
113.72,-26.7755
113.721,-26.7755
113.723,-26.7755
113.724,-26.7755
113.725,-26.7755
113.726,-26.7755
113.728,-26.7755
113.729,-26.7755
113.73,-26.7755
113.731,-26.7755
113.732,-26.7755
113.734,-26.7755
113.735,-26.7755
113.736,-26.7755
113.738,-26.7755
113.739,-26.7755
113.74,-26.7755
113.741,-26.7755
113.743,-26.7755
113.744,-26.7755
113.745,-26.7755
113.746,-26.7755
113.747,-26.7755
113.749,-26.7755
113.75,-26.7755
113.751,-26.7755
113.753,-26.7755
113.754,-26.7755
113.755,-26.7755
113.756,-26.7755
113.757,-26.7755
113.759,-26.7755
113.76,-26.7755
113.761,-26.7755
113.762,-26.7755
113.764,-26.7755
113.765,-26.7755
113.766,-26.7755
113.768,-26.7755
113.769,-26.7755
113.77,-26.7755
113.771,-26.7755
113.772,-26.7755
113.774,-26.7755
113.775,-26.7755
113.776,-26.7755
113.777,-26.7755
113.779,-26.7755
113.78,-26.7755
113.781,-26.7755
113.783,-26.7755
113.784,-26.7755
113.785,-26.7755
113.786,-26.7755
113.787,-26.7755
113.789,-26.7755
113.79,-26.7755
113.791,-26.7755
113.793,-26.7755
113.794,-26.7755
113.795,-25.6486
113.796,-25.6486
113.798,-25.6486
113.799,-25.6486
113.8,-25.6486
113.801,-25.6486
113.802,-25.6486
113.804,-25.6486
113.805,-25.6486
113.806,-25.6486
113.808,-25.6486
113.809,-25.6486
113.81,-25.6486
113.811,-25.6486
113.813,-25.6486
113.814,-25.6486
113.815,-25.6486
113.816,-25.6486
113.817,-25.6486
113.819,-25.6486
113.82,-25.6486
113.821,-25.6486
113.823,-25.6486
113.824,-25.6486
113.825,-25.6486
113.826,-25.6486
113.827,-25.6486
113.829,-25.6486
113.83,-25.6486
113.831,-25.6486
113.832,-25.6486
113.834,-25.6486
113.835,-25.6486
113.836,-25.6486
113.838,-25.6486
113.839,-25.6486
113.84,-25.6486
113.841,-25.6486
113.842,-25.6486
113.844,-25.6486
113.845,-26.7755
113.846,-26.7755
113.848,-26.7755
113.849,-26.7755
113.85,-26.7755
113.851,-26.7755
113.853,-26.7755
113.854,-26.7755
113.855,-26.7755
113.856,-26.7755
113.857,-26.7755
113.859,-26.7755
113.86,-26.7755
113.861,-26.7755
113.863,-26.7755
113.864,-26.7755
113.865,-26.7755
113.866,-26.7755
113.868,-26.7755
113.869,-26.7755
113.87,-26.7755
113.871,-26.7755
113.872,-26.7755
113.874,-26.7755
113.875,-26.7755
113.876,-26.7755
113.878,-26.7755
113.879,-26.7755
113.88,-26.7755
113.881,-26.7755
113.882,-26.7755
113.884,-26.7755
113.885,-26.7755
113.886,-26.7755
113.887,-26.7755
113.889,-26.7755
113.89,-26.7755
113.891,-26.7755
113.893,-26.7755
113.894,-26.7755
113.895,-27.9111
113.896,-27.9111
113.897,-27.9111
113.899,-27.9111
113.9,-27.9111
113.901,-27.9111
113.902,-27.9111
113.904,-27.9111
113.905,-27.9111
113.906,-27.9111
113.908,-27.9111
113.909,-27.9111
113.91,-27.9111
113.911,-27.9111
113.912,-27.9111
113.914,-27.9111
113.915,-27.9111
113.916,-27.9111
113.918,-27.9111
113.919,-27.9111
113.92,-27.9111
113.921,-27.9111
113.923,-27.9111
113.924,-27.9111
113.925,-27.9111
113.926,-27.9111
113.927,-27.9111
113.929,-27.9111
113.93,-27.9111
113.931,-27.9111
113.933,-27.9111
113.934,-27.9111
113.935,-27.9111
113.936,-27.9111
113.938,-27.9111
113.939,-27.9111
113.94,-27.9111
113.941,-27.9111
113.942,-27.9111
113.944,-27.9111
113.945,-29.0468
113.946,-29.0468
113.948,-29.0468
113.949,-29.0468
113.95,-29.0468
113.951,-29.0468
113.952,-29.0468
113.954,-29.0468
113.955,-29.0468
113.956,-29.0468
113.957,-29.0468
113.959,-29.0468
113.96,-29.0468
113.961,-29.0468
113.963,-29.0468
113.964,-29.0468
113.965,-29.0468
113.966,-29.0468
113.967,-29.0468
113.969,-29.0468
113.97,-29.0468
113.971,-29.0468
113.973,-29.0468
113.974,-29.0468
113.975,-29.0468
113.976,-29.0468
113.978,-29.0468
113.979,-29.0468
113.98,-29.0468
113.981,-29.0468
113.982,-29.0468
113.984,-29.0468
113.985,-29.0468
113.986,-29.0468
113.988,-29.0468
113.989,-29.0468
113.99,-29.0468
113.991,-29.0468
113.993,-29.0468
113.994,-29.0468
113.995,-27.9111
113.996,-27.9111
113.997,-27.9111
113.999,-27.9111
114,-27.9111
114.001,-27.9111
114.003,-27.9111
114.004,-27.9111
114.005,-27.9111
114.006,-27.9111
114.007,-27.9111
114.009,-27.9111
114.01,-27.9111
114.011,-27.9111
114.012,-27.9111
114.014,-27.9111
114.015,-27.9111
114.016,-27.9111
114.018,-27.9111
114.019,-27.9111
114.02,-27.9111
114.021,-27.9111
114.022,-27.9111
114.024,-27.9111
114.025,-27.9111
114.026,-27.9111
114.027,-27.9111
114.029,-27.9111
114.03,-27.9111
114.031,-27.9111
114.033,-27.9111
114.034,-27.9111
114.035,-27.9111
114.036,-27.9111
114.037,-27.9111
114.039,-27.9111
114.04,-27.9111
114.041,-27.9111
114.043,-27.9111
114.044,-27.9111
114.045,-27.9111
114.046,-27.9111
114.048,-27.9111
114.049,-27.9111
114.05,-27.9111
114.051,-27.9111
114.052,-27.9111
114.054,-27.9111
114.055,-27.9111
114.056,-27.9111
114.058,-27.9111
114.059,-27.9111
114.06,-27.9111
114.061,-27.9111
114.063,-27.9111
114.064,-27.9111
114.065,-27.9111
114.066,-27.9111
114.067,-27.9111
114.069,-27.9111
114.07,-27.9111
114.071,-27.9111
114.073,-27.9111
114.074,-27.9111
114.075,-27.9111
114.076,-27.9111
114.077,-27.9111
114.079,-27.9111
114.08,-27.9111
114.081,-27.9111
114.082,-27.9111
114.084,-27.9111
114.085,-27.9111
114.086,-27.9111
114.088,-27.9111
114.089,-27.9111
114.09,-27.9111
114.091,-27.9111
114.092,-27.9111
114.094,-27.9111
114.095,-26.7755
114.096,-26.7755
114.098,-26.7755
114.099,-26.7755
114.1,-26.7755
114.101,-26.7755
114.103,-26.7755
114.104,-26.7755
114.105,-26.7755
114.106,-26.7755
114.107,-26.7755
114.109,-26.7755
114.11,-26.7755
114.111,-26.7755
114.113,-26.7755
114.114,-26.7755
114.115,-26.7755
114.116,-26.7755
114.118,-26.7755
114.119,-26.7755
114.12,-26.7755
114.121,-26.7755
114.122,-26.7755
114.124,-26.7755
114.125,-26.7755
114.126,-26.7755
114.128,-26.7755
114.129,-26.7755
114.13,-26.7755
114.131,-26.7755
114.132,-26.7755
114.134,-26.7755
114.135,-26.7755
114.136,-26.7755
114.137,-26.7755
114.139,-26.7755
114.14,-26.7755
114.141,-26.7755
114.143,-26.7755
114.144,-26.7755
114.145,-26.7755
114.146,-26.7755
114.147,-26.7755
114.149,-26.7755
114.15,-26.7755
114.151,-26.7755
114.152,-26.7755
114.154,-26.7755
114.155,-26.7755
114.156,-26.7755
114.158,-26.7755
114.159,-26.7755
114.16,-26.7755
114.161,-26.7755
114.162,-26.7755
114.164,-26.7755
114.165,-26.7755
114.166,-26.7755
114.168,-26.7755
114.169,-26.7755
114.17,-26.7755
114.171,-26.7755
114.173,-26.7755
114.174,-26.7755
114.175,-26.7755
114.176,-26.7755
114.177,-26.7755
114.179,-26.7755
114.18,-26.7755
114.181,-26.7755
114.183,-26.7755
114.184,-26.7755
114.185,-26.7755
114.186,-26.7755
114.188,-26.7755
114.189,-26.7755
114.19,-26.7755
114.191,-26.7755
114.192,-26.7755
114.194,-26.7755
114.195,-25.6486
114.196,-25.6486
114.198,-25.6486
114.199,-25.6486
114.2,-25.6486
114.201,-25.6486
114.202,-25.6486
114.204,-25.6486
114.205,-25.6486
114.206,-25.6486
114.207,-25.6486
114.209,-25.6486
114.21,-25.6486
114.211,-25.6486
114.213,-25.6486
114.214,-25.6486
114.215,-25.6486
114.216,-25.6486
114.217,-25.6486
114.219,-25.6486
114.22,-25.6486
114.221,-25.6486
114.223,-25.6486
114.224,-25.6486
114.225,-25.6486
114.226,-25.6486
114.228,-25.6486
114.229,-25.6486
114.23,-25.6486
114.231,-25.6486
114.232,-25.6486
114.234,-25.6486
114.235,-25.6486
114.236,-25.6486
114.238,-25.6486
114.239,-25.6486
114.24,-25.6486
114.241,-25.6486
114.243,-25.6486
114.244,-25.6486
114.245,-25.6486
114.246,-25.6486
114.247,-25.6486
114.249,-25.6486
114.25,-25.6486
114.251,-25.6486
114.253,-25.6486
114.254,-25.6486
114.255,-25.6486
114.256,-25.6486
114.257,-25.6486
114.259,-25.6486
114.26,-25.6486
114.261,-25.6486
114.262,-25.6486
114.264,-25.6486
114.265,-25.6486
114.266,-25.6486
114.268,-25.6486
114.269,-25.6486
114.27,-25.6486
114.271,-25.6486
114.272,-25.6486
114.274,-25.6486
114.275,-25.6486
114.276,-25.6486
114.277,-25.6486
114.279,-25.6486
114.28,-25.6486
114.281,-25.6486
114.283,-25.6486
114.284,-25.6486
114.285,-25.6486
114.286,-25.6486
114.287,-25.6486
114.289,-25.6486
114.29,-25.6486
114.291,-25.6486
114.293,-25.6486
114.294,-25.6486
114.295,-26.7755
114.296,-26.7755
114.298,-26.7755
114.299,-26.7755
114.3,-26.7755
114.301,-26.7755
114.302,-26.7755
114.304,-26.7755
114.305,-26.7755
114.306,-26.7755
114.308,-26.7755
114.309,-26.7755
114.31,-26.7755
114.311,-26.7755
114.313,-26.7755
114.314,-26.7755
114.315,-26.7755
114.316,-26.7755
114.317,-26.7755
114.319,-26.7755
114.32,-26.7755
114.321,-26.7755
114.323,-26.7755
114.324,-26.7755
114.325,-26.7755
114.326,-26.7755
114.327,-26.7755
114.329,-26.7755
114.33,-26.7755
114.331,-26.7755
114.332,-26.7755
114.334,-26.7755
114.335,-26.7755
114.336,-26.7755
114.338,-26.7755
114.339,-26.7755
114.34,-26.7755
114.341,-26.7755
114.342,-26.7755
114.344,-26.7755
114.345,-27.9111
114.346,-27.9111
114.348,-27.9111
114.349,-27.9111
114.35,-27.9111
114.351,-27.9111
114.353,-27.9111
114.354,-27.9111
114.355,-27.9111
114.356,-27.9111
114.357,-27.9111
114.359,-27.9111
114.36,-27.9111
114.361,-27.9111
114.363,-27.9111
114.364,-27.9111
114.365,-27.9111
114.366,-27.9111
114.368,-27.9111
114.369,-27.9111
114.37,-27.9111
114.371,-27.9111
114.372,-27.9111
114.374,-27.9111
114.375,-27.9111
114.376,-27.9111
114.378,-27.9111
114.379,-27.9111
114.38,-27.9111
114.381,-27.9111
114.382,-27.9111
114.384,-27.9111
114.385,-27.9111
114.386,-27.9111
114.387,-27.9111
114.389,-27.9111
114.39,-27.9111
114.391,-27.9111
114.393,-27.9111
114.394,-27.9111
114.395,-27.9111
114.396,-27.9111
114.397,-27.9111
114.399,-27.9111
114.4,-27.9111
114.401,-27.9111
114.402,-27.9111
114.404,-27.9111
114.405,-27.9111
114.406,-27.9111
114.408,-27.9111
114.409,-27.9111
114.41,-27.9111
114.411,-27.9111
114.412,-27.9111
114.414,-27.9111
114.415,-27.9111
114.416,-27.9111
114.418,-27.9111
114.419,-27.9111
114.42,-27.9111
114.421,-27.9111
114.423,-27.9111
114.424,-27.9111
114.425,-27.9111
114.426,-27.9111
114.427,-27.9111
114.429,-27.9111
114.43,-27.9111
114.431,-27.9111
114.433,-27.9111
114.434,-27.9111
114.435,-27.9111
114.436,-27.9111
114.438,-27.9111
114.439,-27.9111
114.44,-27.9111
114.441,-27.9111
114.442,-27.9111
114.444,-27.9111
114.445,-27.9111
114.446,-27.9111
114.448,-27.9111
114.449,-27.9111
114.45,-27.9111
114.451,-27.9111
114.452,-27.9111
114.454,-27.9111
114.455,-27.9111
114.456,-27.9111
114.457,-27.9111
114.459,-27.9111
114.46,-27.9111
114.461,-27.9111
114.463,-27.9111
114.464,-27.9111
114.465,-27.9111
114.466,-27.9111
114.467,-27.9111
114.469,-27.9111
114.47,-27.9111
114.471,-27.9111
114.473,-27.9111
114.474,-27.9111
114.475,-27.9111
114.476,-27.9111
114.478,-27.9111
114.479,-27.9111
114.48,-27.9111
114.481,-27.9111
114.482,-27.9111
114.484,-27.9111
114.485,-27.9111
114.486,-27.9111
114.488,-27.9111
114.489,-27.9111
114.49,-27.9111
114.491,-27.9111
114.493,-27.9111
114.494,-27.9111
114.495,-27.9111
114.496,-27.9111
114.497,-27.9111
114.499,-27.9111
114.5,-27.9111
114.501,-27.9111
114.503,-27.9111
114.504,-27.9111
114.505,-27.9111
114.506,-27.9111
114.507,-27.9111
114.509,-27.9111
114.51,-27.9111
114.511,-27.9111
114.512,-27.9111
114.514,-27.9111
114.515,-27.9111
114.516,-27.9111
114.518,-27.9111
114.519,-27.9111
114.52,-27.9111
114.521,-27.9111
114.522,-27.9111
114.524,-27.9111
114.525,-27.9111
114.526,-27.9111
114.527,-27.9111
114.529,-27.9111
114.53,-27.9111
114.531,-27.9111
114.533,-27.9111
114.534,-27.9111
114.535,-27.9111
114.536,-27.9111
114.537,-27.9111
114.539,-27.9111
114.54,-27.9111
114.541,-27.9111
114.543,-27.9111
114.544,-27.9111
114.545,-27.9111
114.546,-27.9111
114.548,-27.9111
114.549,-27.9111
114.55,-27.9111
114.551,-27.9111
114.552,-27.9111
114.554,-27.9111
114.555,-27.9111
114.556,-27.9111
114.558,-27.9111
114.559,-27.9111
114.56,-27.9111
114.561,-27.9111
114.563,-27.9111
114.564,-27.9111
114.565,-27.9111
114.566,-27.9111
114.567,-27.9111
114.569,-27.9111
114.57,-27.9111
114.571,-27.9111
114.573,-27.9111
114.574,-27.9111
114.575,-27.9111
114.576,-27.9111
114.577,-27.9111
114.579,-27.9111
114.58,-27.9111
114.581,-27.9111
114.582,-27.9111
114.584,-27.9111
114.585,-27.9111
114.586,-27.9111
114.588,-27.9111
114.589,-27.9111
114.59,-27.9111
114.591,-27.9111
114.592,-27.9111
114.594,-27.9111
114.595,-27.9111
114.596,-27.9111
114.598,-27.9111
114.599,-27.9111
114.6,-27.9111
114.601,-27.9111
114.603,-27.9111
114.604,-27.9111
114.605,-27.9111
114.606,-27.9111
114.607,-27.9111
114.609,-27.9111
114.61,-27.9111
114.611,-27.9111
114.613,-27.9111
114.614,-27.9111
114.615,-27.9111
114.616,-27.9111
114.618,-27.9111
114.619,-27.9111
114.62,-27.9111
114.621,-27.9111
114.622,-27.9111
114.624,-27.9111
114.625,-27.9111
114.626,-27.9111
114.628,-27.9111
114.629,-27.9111
114.63,-27.9111
114.631,-27.9111
114.632,-27.9111
114.634,-27.9111
114.635,-27.9111
114.636,-27.9111
114.637,-27.9111
114.639,-27.9111
114.64,-27.9111
114.641,-27.9111
114.643,-27.9111
114.644,-27.9111
114.645,-27.9111
114.646,-27.9111
114.647,-27.9111
114.649,-27.9111
114.65,-27.9111
114.651,-27.9111
114.652,-27.9111
114.654,-27.9111
114.655,-27.9111
114.656,-27.9111
114.658,-27.9111
114.659,-27.9111
114.66,-27.9111
114.661,-27.9111
114.662,-27.9111
114.664,-27.9111
114.665,-27.9111
114.666,-27.9111
114.668,-27.9111
114.669,-27.9111
114.67,-27.9111
114.671,-27.9111
114.673,-27.9111
114.674,-27.9111
114.675,-27.9111
114.676,-27.9111
114.677,-27.9111
114.679,-27.9111
114.68,-27.9111
114.681,-27.9111
114.683,-27.9111
114.684,-27.9111
114.685,-27.9111
114.686,-27.9111
114.688,-27.9111
114.689,-27.9111
114.69,-27.9111
114.691,-27.9111
114.692,-27.9111
114.694,-27.9111
114.695,-25.6486
114.696,-25.6486
114.698,-25.6486
114.699,-25.6486
114.7,-25.6486
114.701,-25.6486
114.702,-25.6486
114.704,-25.6486
114.705,-25.6486
114.706,-25.6486
114.707,-25.6486
114.709,-25.6486
114.71,-25.6486
114.711,-25.6486
114.713,-25.6486
114.714,-25.6486
114.715,-25.6486
114.716,-25.6486
114.717,-25.6486
114.719,-25.6486
114.72,-25.6486
114.721,-25.6486
114.723,-25.6486
114.724,-25.6486
114.725,-25.6486
114.726,-25.6486
114.728,-25.6486
114.729,-25.6486
114.73,-25.6486
114.731,-25.6486
114.732,-25.6486
114.734,-25.6486
114.735,-25.6486
114.736,-25.6486
114.738,-25.6486
114.739,-25.6486
114.74,-25.6486
114.741,-25.6486
114.743,-25.6486
114.744,-25.6486
114.745,-25.6486
114.746,-25.6486
114.747,-25.6486
114.749,-25.6486
114.75,-25.6486
114.751,-25.6486
114.753,-25.6486
114.754,-25.6486
114.755,-25.6486
114.756,-25.6486
114.757,-25.6486
114.759,-25.6486
114.76,-25.6486
114.761,-25.6486
114.762,-25.6486
114.764,-25.6486
114.765,-25.6486
114.766,-25.6486
114.768,-25.6486
114.769,-25.6486
114.77,-25.6486
114.771,-25.6486
114.772,-25.6486
114.774,-25.6486
114.775,-25.6486
114.776,-25.6486
114.777,-25.6486
114.779,-25.6486
114.78,-25.6486
114.781,-25.6486
114.783,-25.6486
114.784,-25.6486
114.785,-25.6486
114.786,-25.6486
114.787,-25.6486
114.789,-25.6486
114.79,-25.6486
114.791,-25.6486
114.793,-25.6486
114.794,-25.6486
114.795,-27.9111
114.796,-27.9111
114.798,-27.9111
114.799,-27.9111
114.8,-27.9111
114.801,-27.9111
114.802,-27.9111
114.804,-27.9111
114.805,-27.9111
114.806,-27.9111
114.808,-27.9111
114.809,-27.9111
114.81,-27.9111
114.811,-27.9111
114.813,-27.9111
114.814,-27.9111
114.815,-27.9111
114.816,-27.9111
114.817,-27.9111
114.819,-27.9111
114.82,-27.9111
114.821,-27.9111
114.823,-27.9111
114.824,-27.9111
114.825,-27.9111
114.826,-27.9111
114.827,-27.9111
114.829,-27.9111
114.83,-27.9111
114.831,-27.9111
114.832,-27.9111
114.834,-27.9111
114.835,-27.9111
114.836,-27.9111
114.838,-27.9111
114.839,-27.9111
114.84,-27.9111
114.841,-27.9111
114.842,-27.9111
114.844,-27.9111
114.845,-29.0468
114.846,-29.0468
114.848,-29.0468
114.849,-29.0468
114.85,-29.0468
114.851,-29.0468
114.853,-29.0468
114.854,-29.0468
114.855,-29.0468
114.856,-29.0468
114.857,-29.0468
114.859,-29.0468
114.86,-29.0468
114.861,-29.0468
114.863,-29.0468
114.864,-29.0468
114.865,-29.0468
114.866,-29.0468
114.868,-29.0468
114.869,-29.0468
114.87,-29.0468
114.871,-29.0468
114.872,-29.0468
114.874,-29.0468
114.875,-29.0468
114.876,-29.0468
114.878,-29.0468
114.879,-29.0468
114.88,-29.0468
114.881,-29.0468
114.882,-29.0468
114.884,-29.0468
114.885,-29.0468
114.886,-29.0468
114.887,-29.0468
114.889,-29.0468
114.89,-29.0468
114.891,-29.0468
114.893,-29.0468
114.894,-29.0468
114.895,-30.1824
114.896,-30.1824
114.897,-30.1824
114.899,-30.1824
114.9,-30.1824
114.901,-30.1824
114.902,-30.1824
114.904,-30.1824
114.905,-30.1824
114.906,-30.1824
114.908,-30.1824
114.909,-30.1824
114.91,-30.1824
114.911,-30.1824
114.912,-30.1824
114.914,-30.1824
114.915,-30.1824
114.916,-30.1824
114.918,-30.1824
114.919,-30.1824
114.92,-30.1824
114.921,-30.1824
114.923,-30.1824
114.924,-30.1824
114.925,-30.1824
114.926,-30.1824
114.927,-30.1824
114.929,-30.1824
114.93,-30.1824
114.931,-30.1824
114.933,-30.1824
114.934,-30.1824
114.935,-30.1824
114.936,-30.1824
114.938,-30.1824
114.939,-30.1824
114.94,-30.1824
114.941,-30.1824
114.942,-30.1824
114.944,-30.1824
114.945,-31.318
114.946,-31.318
114.948,-31.318
114.949,-31.318
114.95,-31.318
114.951,-31.318
114.952,-31.318
114.954,-31.318
114.955,-31.318
114.956,-31.318
114.957,-31.318
114.959,-31.318
114.96,-31.318
114.961,-31.318
114.963,-31.318
114.964,-31.318
114.965,-31.318
114.966,-31.318
114.967,-31.318
114.969,-31.318
114.97,-31.318
114.971,-31.318
114.973,-31.318
114.974,-31.318
114.975,-31.318
114.976,-31.318
114.978,-31.318
114.979,-31.318
114.98,-31.318
114.981,-31.318
114.982,-31.318
114.984,-31.318
114.985,-31.318
114.986,-31.318
114.988,-31.318
114.989,-31.318
114.99,-31.318
114.991,-31.318
114.993,-31.318
114.994,-31.318
114.995,-32.4537
114.996,-32.4537
114.997,-32.4537
114.999,-32.4537
115,-32.4537
115.001,-32.4537
115.003,-32.4537
115.004,-32.4537
115.005,-32.4537
115.006,-32.4537
115.007,-32.4537
115.009,-32.4537
115.01,-32.4537
115.011,-32.4537
115.012,-32.4537
115.014,-32.4537
115.015,-32.4537
115.016,-32.4537
115.018,-32.4537
115.019,-32.4537
115.02,-32.4537
115.021,-32.4537
115.022,-32.4537
115.024,-32.4537
115.025,-32.4537
115.026,-32.4537
115.027,-32.4537
115.029,-32.4537
115.03,-32.4537
115.031,-32.4537
115.033,-32.4537
115.034,-32.4537
115.035,-32.4537
115.036,-32.4537
115.037,-32.4537
115.039,-32.4537
115.04,-32.4537
115.041,-32.4537
115.043,-32.4537
115.044,-32.4537
115.045,-33.5806
115.046,-33.5806
115.048,-33.5806
115.049,-33.5806
115.05,-33.5806
115.051,-33.5806
115.052,-33.5806
115.054,-33.5806
115.055,-33.5806
115.056,-33.5806
115.058,-33.5806
115.059,-33.5806
115.06,-33.5806
115.061,-33.5806
115.063,-33.5806
115.064,-33.5806
115.065,-33.5806
115.066,-33.5806
115.067,-33.5806
115.069,-33.5806
115.07,-33.5806
115.071,-33.5806
115.073,-33.5806
115.074,-33.5806
115.075,-33.5806
115.076,-33.5806
115.077,-33.5806
115.079,-33.5806
115.08,-33.5806
115.081,-33.5806
115.082,-33.5806
115.084,-33.5806
115.085,-33.5806
115.086,-33.5806
115.088,-33.5806
115.089,-33.5806
115.09,-33.5806
115.091,-33.5806
115.092,-33.5806
115.094,-33.5806
115.095,-29.0468
115.096,-29.0468
115.098,-29.0468
115.099,-29.0468
115.1,-29.0468
115.101,-29.0468
115.103,-29.0468
115.104,-29.0468
115.105,-29.0468
115.106,-29.0468
115.107,-29.0468
115.109,-29.0468
115.11,-29.0468
115.111,-29.0468
115.113,-29.0468
115.114,-29.0468
115.115,-29.0468
115.116,-29.0468
115.118,-29.0468
115.119,-29.0468
115.12,-29.0468
115.121,-29.0468
115.122,-29.0468
115.124,-29.0468
115.125,-29.0468
115.126,-29.0468
115.128,-29.0468
115.129,-29.0468
115.13,-29.0468
115.131,-29.0468
115.132,-29.0468
115.134,-29.0468
115.135,-29.0468
115.136,-29.0468
115.137,-29.0468
115.139,-29.0468
115.14,-29.0468
115.141,-29.0468
115.143,-29.0468
115.144,-29.0468
115.145,-26.7755
115.146,-26.7755
115.147,-26.7755
115.149,-26.7755
115.15,-26.7755
115.151,-26.7755
115.152,-26.7755
115.154,-26.7755
115.155,-26.7755
115.156,-26.7755
115.158,-26.7755
115.159,-26.7755
115.16,-26.7755
115.161,-26.7755
115.162,-26.7755
115.164,-26.7755
115.165,-26.7755
115.166,-26.7755
115.168,-26.7755
115.169,-26.7755
115.17,-26.7755
115.171,-26.7755
115.173,-26.7755
115.174,-26.7755
115.175,-26.7755
115.176,-26.7755
115.177,-26.7755
115.179,-26.7755
115.18,-26.7755
115.181,-26.7755
115.183,-26.7755
115.184,-26.7755
115.185,-26.7755
115.186,-26.7755
115.188,-26.7755
115.189,-26.7755
115.19,-26.7755
115.191,-26.7755
115.192,-26.7755
115.194,-26.7755
115.195,-25.6486
115.196,-25.6486
115.198,-25.6486
115.199,-25.6486
115.2,-25.6486
115.201,-25.6486
115.202,-25.6486
115.204,-25.6486
115.205,-25.6486
115.206,-25.6486
115.207,-25.6486
115.209,-25.6486
115.21,-25.6486
115.211,-25.6486
115.213,-25.6486
115.214,-25.6486
115.215,-25.6486
115.216,-25.6486
115.217,-25.6486
115.219,-25.6486
115.22,-25.6486
115.221,-25.6486
115.223,-25.6486
115.224,-25.6486
115.225,-25.6486
115.226,-25.6486
115.228,-25.6486
115.229,-25.6486
115.23,-25.6486
115.231,-25.6486
115.232,-25.6486
115.234,-25.6486
115.235,-25.6486
115.236,-25.6486
115.238,-25.6486
115.239,-25.6486
115.24,-25.6486
115.241,-25.6486
115.243,-25.6486
115.244,-25.6486
115.245,-26.7755
115.246,-26.7755
115.247,-26.7755
115.249,-26.7755
115.25,-26.7755
115.251,-26.7755
115.253,-26.7755
115.254,-26.7755
115.255,-26.7755
115.256,-26.7755
115.257,-26.7755
115.259,-26.7755
115.26,-26.7755
115.261,-26.7755
115.262,-26.7755
115.264,-26.7755
115.265,-26.7755
115.266,-26.7755
115.268,-26.7755
115.269,-26.7755
115.27,-26.7755
115.271,-26.7755
115.272,-26.7755
115.274,-26.7755
115.275,-26.7755
115.276,-26.7755
115.277,-26.7755
115.279,-26.7755
115.28,-26.7755
115.281,-26.7755
115.283,-26.7755
115.284,-26.7755
115.285,-26.7755
115.286,-26.7755
115.287,-26.7755
115.289,-26.7755
115.29,-26.7755
115.291,-26.7755
115.293,-26.7755
115.294,-26.7755
115.295,-27.9111
115.296,-27.9111
115.298,-27.9111
115.299,-27.9111
115.3,-27.9111
115.301,-27.9111
115.302,-27.9111
115.304,-27.9111
115.305,-27.9111
115.306,-27.9111
115.308,-27.9111
115.309,-27.9111
115.31,-27.9111
115.311,-27.9111
115.313,-27.9111
115.314,-27.9111
115.315,-27.9111
115.316,-27.9111
115.317,-27.9111
